Country,Signatures,Threshold,Percentage,Petition_ID,Population,GDP,Population_Density,Unemployment_Rate,Tertiary_Enrollment,Life_Expectancy,Urban_Population,Labor_Participation,Signatures_Per_Capita,GDP_Per_Capita,Threshold_Ratio,Threshold_Per_Capita,Petition_Name
Poland,25,36660,0.07,eci_table_14,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,6.583993826426012e-07,15595.227033436207,0.0006819421713038735,0.0009654768547071105,Implementation of the concept of judicial precedent
Portugal,8,14805,0.05,eci_table_14,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,7.790120899755069e-07,23145.04081731222,0.0005403579871664978,0.0014416592490109224,Implementation of the concept of judicial precedent
Romania,48,23265,0.21,eci_table_14,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,2.4797815147166767e-06,12919.529644186483,0.0020631850419084463,0.0012019191029142393,Implementation of the concept of judicial precedent
Slovakia,2,9870,0.02,eci_table_14,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,3.666984288622466e-07,19329.0968008679,0.00020263424518743666,0.001809656746435187,Implementation of the concept of judicial precedent
Slovenia,3,5640,0.05,eci_table_14,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,1.436818768301479e-06,25739.247814359183,0.0005319148936170213,0.0027012192844067806,Implementation of the concept of judicial precedent
Spain,13,41595,0.03,eci_table_14,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,2.761446242469297e-07,29613.67113798626,0.00031253756461113117,0.0008835565881193109,Implementation of the concept of judicial precedent
Sweden,2,14805,0.01,eci_table_14,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,1.9444938399893519e-07,51610.06605523354,0.00013508949679162446,0.0014394115650521178,Implementation of the concept of judicial precedent
Austria,4286,13395,32.0,eci_table_15,8877067.0,446314739528.0,109,4.67,85.1,81.6,5194416.0,60.7,0.00048281712867549606,50277.27508736838,0.31997013811123554,0.0015089443393859706,Taxing wealth to finance ecological social transition
Belgium,13942,14805,94.17,eci_table_15,11484055.0,529606710418.0,383,5.59,79.7,81.6,11259082.0,53.6,0.0012140311066082495,46116.699233676605,0.9417088821344141,0.0012891787787501889,Taxing wealth to finance ecological social transition
Bulgaria,227,11985,1.89,eci_table_15,6975761.0,86000000000.0,64,4.34,71.0,74.9,5256027.0,55.4,3.2541252488438176e-05,12328.404026456756,0.018940342094284524,0.001718092119268421,Taxing wealth to finance ecological social transition
Croatia,424,8460,5.01,eci_table_15,4067500.0,60415553039.0,73,6.93,67.9,78.1,2328318.0,51.2,0.00010424093423478795,14853.239837492318,0.050118203309692674,0.002079901659496005,Taxing wealth to finance ecological social transition
Cyprus,113,4230,2.67,eci_table_15,1198575.0,24564647935.0,131,7.27,75.9,80.8,800708.0,63.1,9.427862253092214e-05,20494.87761299877,0.026713947990543736,0.003529190914210625,Taxing wealth to finance ecological social transition
Czech Republic,873,14805,5.9,eci_table_15,10669709.0,246489245495.0,139,1.93,64.1,79.0,7887156.0,60.6,8.182041328399866e-05,23101.777704996453,0.05896656534954407,0.0013875729881667814,Taxing wealth to finance ecological social transition
Denmark,10473,9870,106.11,eci_table_15,5818553.0,348078018464.0,137,4.91,80.6,81.0,5119978.0,62.2,0.001799932044960319,59822.092960913134,1.061094224924012,0.0016962980314865225,Taxing wealth to finance ecological social transition
Estonia,186,4935,3.77,eci_table_15,1331824.0,31386949981.0,31,5.11,69.6,78.2,916024.0,63.6,0.0001396580929612321,23566.890205462583,0.03768996960486322,0.003705444563245594,Taxing wealth to finance ecological social transition
Finland,3404,9870,34.49,eci_table_15,5520314.0,268761201365.0,18,6.59,88.2,81.7,4716888.0,59.1,0.0006166315901595452,48685.853986747854,0.34488348530901725,0.0017879417728774124,Taxing wealth to finance ecological social transition
France,111106,55695,199.49,eci_table_15,67059887.0,2715518274227.0,119,8.43,65.6,82.5,54123364.0,55.1,0.00165681758455692,40493.9285720389,1.9949007989945238,0.0008305263025569965,Taxing wealth to finance ecological social transition
Germany,110205,67680,162.83,eci_table_15,83132799.0,3845630030824.0,240,3.04,70.2,80.9,64324835.0,60.8,0.0013256500602126966,46258.8782897109,1.6283244680851063,0.0008141191059860742,Taxing wealth to finance ecological social transition
Greece,1619,14805,10.94,eci_table_15,10716322.0,209852761469.0,81,17.24,136.6,81.3,8507474.0,51.8,0.0001510779537979542,19582.53601086268,0.10935494765281999,0.0013815374342055044,Taxing wealth to finance ecological social transition
Hungary,1680,14805,11.35,eci_table_15,9769949.0,160967157504.0,107,3.4,48.5,75.8,6999582.0,56.5,0.00017195586179620794,16475.741838979917,0.11347517730496454,0.0015153610320790825,Taxing wealth to finance ecological social transition
Republic of Ireland,1451,9165,15.83,eci_table_15,5007069.0,388698711348.0,72,4.93,77.8,82.3,3133123.0,62.1,0.0002897902944816618,77629.9889911643,0.15831969448990726,0.0018304121632835497,Taxing wealth to finance ecological social transition
Italy,33665,53580,62.83,eci_table_15,60297396.0,2001244392042.0,206,9.89,61.9,82.9,42651966.0,49.6,0.000558315984325426,33189.56579886136,0.6283128032848078,0.0008885955871129162,Taxing wealth to finance ecological social transition
Latvia,182,5640,3.23,eci_table_15,1912789.0,34117202555.0,30,6.52,88.1,74.7,1304943.0,61.4,9.514902061858364e-05,17836.364886560932,0.03226950354609929,0.0029485740455429217,Taxing wealth to finance ecological social transition
Lithuania,260,7755,3.35,eci_table_15,2786844.0,54219315600.0,43,6.35,72.4,75.7,1891013.0,61.6,9.329549842043545e-05,19455.45412660343,0.03352675693101225,0.0027827176548095266,Taxing wealth to finance ecological social transition
Luxembourg,1256,4230,29.69,eci_table_15,645397.0,71104919108.0,242,5.36,19.2,82.1,565488.0,59.3,0.0019460889963851707,110172.37314087298,0.29692671394799053,0.006554105457571077,Taxing wealth to finance ecological social transition
Malta,64,4230,1.51,eci_table_15,502653.0,14786156563.0,1380,3.47,54.3,82.3,475902.0,56.5,0.00012732441664528016,29416.230606402427,0.015130023640661938,0.008415348162648984,Taxing wealth to finance ecological social transition
Netherlands,11078,20445,54.18,eci_table_15,17332850.0,909070395161.0,508,3.2,85.0,81.8,15924729.0,63.6,0.0006391332065990302,52447.83143920359,0.5418439716312057,0.0011795521221264823,Taxing wealth to finance ecological social transition
Poland,1691,36660,4.61,eci_table_15,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,4.453413424194555e-05,15595.227033436207,0.046126568466994,0.0009654768547071105,Taxing wealth to finance ecological social transition
Portugal,1034,14805,6.98,eci_table_15,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,0.00010068731262933427,23145.04081731222,0.06984126984126984,0.0014416592490109224,Taxing wealth to finance ecological social transition
Romania,1477,23265,6.35,eci_table_15,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,7.630494369242774e-05,12919.529644186483,0.06348592306039115,0.0012019191029142393,Taxing wealth to finance ecological social transition
Slovakia,6620,9870,67.07,eci_table_15,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,0.0012137717995340364,19329.0968008679,0.6707193515704154,0.001809656746435187,Taxing wealth to finance ecological social transition
Slovenia,1767,5640,31.33,eci_table_15,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,0.0008462862545295712,25739.247814359183,0.31329787234042555,0.0027012192844067806,Taxing wealth to finance ecological social transition
Spain,29564,41595,71.08,eci_table_15,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,0.0006279953593258639,29613.67113798626,0.7107585046279601,0.0008835565881193109,Taxing wealth to finance ecological social transition
Sweden,8508,14805,57.47,eci_table_15,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,0.0008271876795314703,51610.06605523354,0.5746707193515704,0.0014394115650521178,Taxing wealth to finance ecological social transition
Austria,54,13395,0.4,eci_table_16,8877067.0,446314739528.0,109,4.67,85.1,81.6,5194416.0,60.7,6.08309028195912e-06,50277.27508736838,0.004031354983202688,0.0015089443393859706,Development of Ukrainian culture
Belgium,48,14805,0.32,eci_table_16,11484055.0,529606710418.0,383,5.59,79.7,81.6,11259082.0,53.6,4.179708299899295e-06,46116.699233676605,0.0032421479229989866,0.0012891787787501889,Development of Ukrainian culture
Bulgaria,16,11985,0.13,eci_table_16,6975761.0,86000000000.0,64,4.34,71.0,74.9,5256027.0,55.4,2.293656563061722e-06,12328.404026456756,0.0013350020859407593,0.001718092119268421,Development of Ukrainian culture
Croatia,12,8460,0.14,eci_table_16,4067500.0,60415553039.0,73,6.93,67.9,78.1,2328318.0,51.2,2.950215119852489e-06,14853.239837492318,0.0014184397163120568,0.002079901659496005,Development of Ukrainian culture
Cyprus,9,4230,0.21,eci_table_16,1198575.0,24564647935.0,131,7.27,75.9,80.8,800708.0,63.1,7.508916838746011e-06,20494.87761299877,0.002127659574468085,0.003529190914210625,Development of Ukrainian culture
Czech Republic,15,14805,0.1,eci_table_16,10669709.0,246489245495.0,139,1.93,64.1,79.0,7887156.0,60.6,1.4058490254982587e-06,23101.777704996453,0.0010131712259371835,0.0013875729881667814,Development of Ukrainian culture
Denmark,14,9870,0.14,eci_table_16,5818553.0,348078018464.0,137,4.91,80.6,81.0,5119978.0,62.2,2.4060964985624434e-06,59822.092960913134,0.0014184397163120568,0.0016962980314865225,Development of Ukrainian culture
Estonia,8,4935,0.16,eci_table_16,1331824.0,31386949981.0,31,5.11,69.6,78.2,916024.0,63.6,6.0067996972572955e-06,23566.890205462583,0.0016210739614994933,0.003705444563245594,Development of Ukrainian culture
Finland,30,9870,0.3,eci_table_16,5520314.0,268761201365.0,18,6.59,88.2,81.7,4716888.0,59.1,5.434473473791527e-06,48685.853986747854,0.00303951367781155,0.0017879417728774124,Development of Ukrainian culture
France,148,55695,0.27,eci_table_16,67059887.0,2715518274227.0,119,8.43,65.6,82.5,54123364.0,55.1,2.2069825438268334e-06,40493.9285720389,0.002657330101445372,0.0008305263025569965,Development of Ukrainian culture
Germany,177,67680,0.26,eci_table_16,83132799.0,3845630030824.0,240,3.04,70.2,80.9,64324835.0,60.8,2.1291235484564885e-06,46258.8782897109,0.0026152482269503545,0.0008141191059860742,Development of Ukrainian culture
Greece,82,14805,0.55,eci_table_16,10716322.0,209852761469.0,81,17.24,136.6,81.3,8507474.0,51.8,7.651879068210157e-06,19582.53601086268,0.0055386693684566024,0.0013815374342055044,Development of Ukrainian culture
Hungary,30,14805,0.2,eci_table_16,9769949.0,160967157504.0,107,3.4,48.5,75.8,6999582.0,56.5,3.070640389217999e-06,16475.741838979917,0.002026342451874367,0.0015153610320790825,Development of Ukrainian culture
Republic of Ireland,31,9165,0.34,eci_table_16,5007069.0,388698711348.0,72,4.93,77.8,82.3,3133123.0,62.1,6.191246815252596e-06,77629.9889911643,0.0033824331696672124,0.0018304121632835497,Development of Ukrainian culture
Italy,120,53580,0.22,eci_table_16,60297396.0,2001244392042.0,206,9.89,61.9,82.9,42651966.0,49.6,1.9901356934219846e-06,33189.56579886136,0.0022396416573348264,0.0008885955871129162,Development of Ukrainian culture
Latvia,11,5640,0.2,eci_table_16,1912789.0,34117202555.0,30,6.52,88.1,74.7,1304943.0,61.4,5.750764982441869e-06,17836.364886560932,0.001950354609929078,0.0029485740455429217,Development of Ukrainian culture
Lithuania,16,7755,0.21,eci_table_16,2786844.0,54219315600.0,43,6.35,72.4,75.7,1891013.0,61.6,5.7412614412575655e-06,19455.45412660343,0.0020631850419084463,0.0027827176548095266,Development of Ukrainian culture
Luxembourg,1,4230,0.02,eci_table_16,645397.0,71104919108.0,242,5.36,19.2,82.1,565488.0,59.3,1.5494339143194033e-06,110172.37314087298,0.00023640661938534278,0.006554105457571077,Development of Ukrainian culture
Malta,3,4230,0.07,eci_table_16,502653.0,14786156563.0,1380,3.47,54.3,82.3,475902.0,56.5,5.968332030247507e-06,29416.230606402427,0.0007092198581560284,0.008415348162648984,Development of Ukrainian culture
Netherlands,59,20445,0.29,eci_table_16,17332850.0,909070395161.0,508,3.2,85.0,81.8,15924729.0,63.6,3.4039410714337225e-06,52447.83143920359,0.002885791146979702,0.0011795521221264823,Development of Ukrainian culture
Poland,64,36660,0.17,eci_table_16,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,1.6855024195650593e-06,15595.227033436207,0.001745771958537916,0.0009654768547071105,Development of Ukrainian culture
Portugal,26,14805,0.18,eci_table_16,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,2.5317892924203974e-06,23145.04081731222,0.0017561634582911178,0.0014416592490109224,Development of Ukrainian culture
Romania,32,23265,0.14,eci_table_16,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,1.6531876764777845e-06,12919.529644186483,0.0013754566946056308,0.0012019191029142393,Development of Ukrainian culture
Slovakia,15,9870,0.15,eci_table_16,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,2.7502382164668495e-06,19329.0968008679,0.001519756838905775,0.001809656746435187,Development of Ukrainian culture
Slovenia,5,5640,0.09,eci_table_16,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,2.3946979471691317e-06,25739.247814359183,0.0008865248226950354,0.0027012192844067806,Development of Ukrainian culture
Spain,48,41595,0.12,eci_table_16,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,1.0196109202963558e-06,29613.67113798626,0.001153984853948792,0.0008835565881193109,Development of Ukrainian culture
Sweden,21,14805,0.14,eci_table_16,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,2.0417185319888193e-06,51610.06605523354,0.0014184397163120568,0.0014394115650521178,Development of Ukrainian culture
Austria,173,13395,1.29,eci_table_17,8877067.0,446314739528.0,109,4.67,85.1,81.6,5194416.0,60.7,1.948841886627644e-05,50277.27508736838,0.012915266890630833,0.0015089443393859706,EU Live Bus Stop Info
Belgium,108,14805,0.73,eci_table_17,11484055.0,529606710418.0,383,5.59,79.7,81.6,11259082.0,53.6,9.404343674773414e-06,46116.699233676605,0.00729483282674772,0.0012891787787501889,EU Live Bus Stop Info
Bulgaria,49,11985,0.41,eci_table_17,6975761.0,86000000000.0,64,4.34,71.0,74.9,5256027.0,55.4,7.024323224376523e-06,12328.404026456756,0.004088443888193575,0.001718092119268421,EU Live Bus Stop Info
Croatia,60,8460,0.71,eci_table_17,4067500.0,60415553039.0,73,6.93,67.9,78.1,2328318.0,51.2,1.4751075599262446e-05,14853.239837492318,0.0070921985815602835,0.002079901659496005,EU Live Bus Stop Info
Cyprus,29,4230,0.69,eci_table_17,1198575.0,24564647935.0,131,7.27,75.9,80.8,800708.0,63.1,2.4195398702626034e-05,20494.87761299877,0.006855791962174941,0.003529190914210625,EU Live Bus Stop Info
Czech Republic,52,14805,0.35,eci_table_17,10669709.0,246489245495.0,139,1.93,64.1,79.0,7887156.0,60.6,4.87360995506063e-06,23101.777704996453,0.0035123269165822355,0.0013875729881667814,EU Live Bus Stop Info
Denmark,27,9870,0.27,eci_table_17,5818553.0,348078018464.0,137,4.91,80.6,81.0,5119978.0,62.2,4.640328961513283e-06,59822.092960913134,0.002735562310030395,0.0016962980314865225,EU Live Bus Stop Info
Estonia,16,4935,0.32,eci_table_17,1331824.0,31386949981.0,31,5.11,69.6,78.2,916024.0,63.6,1.2013599394514591e-05,23566.890205462583,0.0032421479229989866,0.003705444563245594,EU Live Bus Stop Info
Finland,59,9870,0.6,eci_table_17,5520314.0,268761201365.0,18,6.59,88.2,81.7,4716888.0,59.1,1.0687797831790003e-05,48685.853986747854,0.005977710233029382,0.0017879417728774124,EU Live Bus Stop Info
France,162,55695,0.29,eci_table_17,67059887.0,2715518274227.0,119,8.43,65.6,82.5,54123364.0,55.1,2.41575116283748e-06,40493.9285720389,0.00290869916509561,0.0008305263025569965,EU Live Bus Stop Info
Germany,592,67680,0.87,eci_table_17,83132799.0,3845630030824.0,240,3.04,70.2,80.9,64324835.0,60.8,7.121136388057859e-06,46258.8782897109,0.008747044917257684,0.0008141191059860742,EU Live Bus Stop Info
Greece,77,14805,0.52,eci_table_17,10716322.0,209852761469.0,81,17.24,136.6,81.3,8507474.0,51.8,7.185301076246122e-06,19582.53601086268,0.005200945626477541,0.0013815374342055044,EU Live Bus Stop Info
Hungary,64,14805,0.43,eci_table_17,9769949.0,160967157504.0,107,3.4,48.5,75.8,6999582.0,56.5,6.550699496998398e-06,16475.741838979917,0.004322863897331983,0.0015153610320790825,EU Live Bus Stop Info
Republic of Ireland,55,9165,0.6,eci_table_17,5007069.0,388698711348.0,72,4.93,77.8,82.3,3133123.0,62.1,1.0984470156093314e-05,77629.9889911643,0.006001091107474086,0.0018304121632835497,EU Live Bus Stop Info
Italy,1011,53580,1.89,eci_table_17,60297396.0,2001244392042.0,206,9.89,61.9,82.9,42651966.0,49.6,1.676689321708022e-05,33189.56579886136,0.018868980963045914,0.0008885955871129162,EU Live Bus Stop Info
Latvia,21,5640,0.37,eci_table_17,1912789.0,34117202555.0,30,6.52,88.1,74.7,1304943.0,61.4,1.0978733148298114e-05,17836.364886560932,0.003723404255319149,0.0029485740455429217,EU Live Bus Stop Info
Lithuania,22,7755,0.28,eci_table_17,2786844.0,54219315600.0,43,6.35,72.4,75.7,1891013.0,61.6,7.894234481729153e-06,19455.45412660343,0.0028368794326241137,0.0027827176548095266,EU Live Bus Stop Info
Luxembourg,9,4230,0.21,eci_table_17,645397.0,71104919108.0,242,5.36,19.2,82.1,565488.0,59.3,1.3944905228874631e-05,110172.37314087298,0.002127659574468085,0.006554105457571077,EU Live Bus Stop Info
Malta,5,4230,0.12,eci_table_17,502653.0,14786156563.0,1380,3.47,54.3,82.3,475902.0,56.5,9.947220050412511e-06,29416.230606402427,0.001182033096926714,0.008415348162648984,EU Live Bus Stop Info
Netherlands,121,20445,0.59,eci_table_17,17332850.0,909070395161.0,508,3.2,85.0,81.8,15924729.0,63.6,6.980963892262381e-06,52447.83143920359,0.005918317437026168,0.0011795521221264823,EU Live Bus Stop Info
Poland,227,36660,0.62,eci_table_17,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,5.97826639439482e-06,15595.227033436207,0.0061920349154391706,0.0009654768547071105,EU Live Bus Stop Info
Portugal,100,14805,0.68,eci_table_17,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,9.737651124693835e-06,23145.04081731222,0.006754474839581222,0.0014416592490109224,EU Live Bus Stop Info
Romania,197,23265,0.85,eci_table_17,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,1.017743663331636e-05,12919.529644186483,0.008467655276165914,0.0012019191029142393,EU Live Bus Stop Info
Slovakia,28,9870,0.28,eci_table_17,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,5.1337780040714524e-06,19329.0968008679,0.0028368794326241137,0.001809656746435187,EU Live Bus Stop Info
Slovenia,41,5640,0.73,eci_table_17,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,1.963652316678688e-05,25739.247814359183,0.007269503546099291,0.0027012192844067806,EU Live Bus Stop Info
Spain,391,41595,0.94,eci_table_17,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,8.305580621580731e-06,29613.67113798626,0.009400168289457868,0.0008835565881193109,EU Live Bus Stop Info
Sweden,50,14805,0.34,eci_table_17,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,4.86123459997338e-06,51610.06605523354,0.003377237419790611,0.0014394115650521178,EU Live Bus Stop Info
Austria,218,13395,1.63,eci_table_18,8877067.0,446314739528.0,109,4.67,85.1,81.6,5194416.0,60.7,2.455766076790904e-05,50277.27508736838,0.016274729376633074,0.0015089443393859706,Trust and Freedom
Belgium,392,14805,2.65,eci_table_18,11484055.0,529606710418.0,383,5.59,79.7,81.6,11259082.0,53.6,3.413428444917758e-05,46116.699233676605,0.026477541371158392,0.0012891787787501889,Trust and Freedom
Bulgaria,1961,11985,16.36,eci_table_18,6975761.0,86000000000.0,64,4.34,71.0,74.9,5256027.0,55.4,0.00028111628251025226,12328.404026456756,0.1636211931581143,0.001718092119268421,Trust and Freedom
Croatia,294,8460,3.48,eci_table_18,4067500.0,60415553039.0,73,6.93,67.9,78.1,2328318.0,51.2,7.228027043638599e-05,14853.239837492318,0.03475177304964539,0.002079901659496005,Trust and Freedom
Cyprus,101,4230,2.39,eci_table_18,1198575.0,24564647935.0,131,7.27,75.9,80.8,800708.0,63.1,8.426673341259412e-05,20494.87761299877,0.02387706855791962,0.003529190914210625,Trust and Freedom
Czech Republic,1172,14805,7.92,eci_table_18,10669709.0,246489245495.0,139,1.93,64.1,79.0,7887156.0,60.6,0.00010984367052559727,23101.777704996453,0.07916244511989193,0.0013875729881667814,Trust and Freedom
Denmark,178,9870,1.8,eci_table_18,5818553.0,348078018464.0,137,4.91,80.6,81.0,5119978.0,62.2,3.059179833886535e-05,59822.092960913134,0.018034447821681863,0.0016962980314865225,Trust and Freedom
Estonia,113,4935,2.29,eci_table_18,1331824.0,31386949981.0,31,5.11,69.6,78.2,916024.0,63.6,8.48460457237593e-05,23566.890205462583,0.022897669706180346,0.003705444563245594,Trust and Freedom
Finland,144,9870,1.46,eci_table_18,5520314.0,268761201365.0,18,6.59,88.2,81.7,4716888.0,59.1,2.608547267419933e-05,48685.853986747854,0.01458966565349544,0.0017879417728774124,Trust and Freedom
France,2940,55695,5.28,eci_table_18,67059887.0,2715518274227.0,119,8.43,65.6,82.5,54123364.0,55.1,4.384140999223575e-05,40493.9285720389,0.05278750336654996,0.0008305263025569965,Trust and Freedom
Germany,1697,67680,2.51,eci_table_18,83132799.0,3845630030824.0,240,3.04,70.2,80.9,64324835.0,60.8,2.04131223826591e-05,46258.8782897109,0.02507387706855792,0.0008141191059860742,Trust and Freedom
Greece,1408,14805,9.51,eci_table_18,10716322.0,209852761469.0,81,17.24,136.6,81.3,8507474.0,51.8,0.00013138836253707195,19582.53601086268,0.09510300574130362,0.0013815374342055044,Trust and Freedom
Hungary,93,14805,0.63,eci_table_18,9769949.0,160967157504.0,107,3.4,48.5,75.8,6999582.0,56.5,9.518985206575797e-06,16475.741838979917,0.006281661600810537,0.0015153610320790825,Trust and Freedom
Republic of Ireland,188,9165,2.05,eci_table_18,5007069.0,388698711348.0,72,4.93,77.8,82.3,3133123.0,62.1,3.754691616991897e-05,77629.9889911643,0.020512820512820513,0.0018304121632835497,Trust and Freedom
Italy,699,53580,1.3,eci_table_18,60297396.0,2001244392042.0,206,9.89,61.9,82.9,42651966.0,49.6,1.159254041418306e-05,33189.56579886136,0.013045912653975363,0.0008885955871129162,Trust and Freedom
Latvia,10,5640,0.18,eci_table_18,1912789.0,34117202555.0,30,6.52,88.1,74.7,1304943.0,61.4,5.227968165856245e-06,17836.364886560932,0.0017730496453900709,0.0029485740455429217,Trust and Freedom
Lithuania,24,7755,0.31,eci_table_18,2786844.0,54219315600.0,43,6.35,72.4,75.7,1891013.0,61.6,8.61189216188635e-06,19455.45412660343,0.003094777562862669,0.0027827176548095266,Trust and Freedom
Luxembourg,60,4230,1.42,eci_table_18,645397.0,71104919108.0,242,5.36,19.2,82.1,565488.0,59.3,9.296603485916421e-05,110172.37314087298,0.014184397163120567,0.006554105457571077,Trust and Freedom
Malta,41,4230,0.97,eci_table_18,502653.0,14786156563.0,1380,3.47,54.3,82.3,475902.0,56.5,8.15672044133826e-05,29416.230606402427,0.009692671394799054,0.008415348162648984,Trust and Freedom
Netherlands,354,20445,1.73,eci_table_18,17332850.0,909070395161.0,508,3.2,85.0,81.8,15924729.0,63.6,2.0423646428602335e-05,52447.83143920359,0.017314746881878208,0.0011795521221264823,Trust and Freedom
Poland,5960,36660,16.26,eci_table_18,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,0.00015696241282199614,15595.227033436207,0.1625750136388434,0.0009654768547071105,Trust and Freedom
Portugal,519,14805,3.51,eci_table_18,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,5.053840933716101e-05,23145.04081731222,0.03505572441742655,0.0014416592490109224,Trust and Freedom
Romania,103,23265,0.44,eci_table_18,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,5.3211978336628686e-06,12919.529644186483,0.004427251235761874,0.0012019191029142393,Trust and Freedom
Slovakia,1986,9870,20.12,eci_table_18,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,0.0003641315398602109,19329.0968008679,0.2012158054711246,0.001809656746435187,Trust and Freedom
Slovenia,833,5640,14.77,eci_table_18,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,0.00039895667799837734,25739.247814359183,0.1476950354609929,0.0027012192844067806,Trust and Freedom
Spain,727,41595,1.75,eci_table_18,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,1.5442857063655224e-05,29613.67113798626,0.01747806226709941,0.0008835565881193109,Trust and Freedom
Sweden,256,14805,1.73,eci_table_18,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,2.4889521151863704e-05,51610.06605523354,0.01729145558932793,0.0014394115650521178,Trust and Freedom
Austria,295,13395,2.2,eci_table_19,8877067.0,446314739528.0,109,4.67,85.1,81.6,5194416.0,60.7,3.32316969107026e-05,50277.27508736838,0.02202314296379246,0.0015089443393859706,Creation of a European Environment Authority
Belgium,213,14805,1.44,eci_table_19,11484055.0,529606710418.0,383,5.59,79.7,81.6,11259082.0,53.6,1.854745558080312e-05,46116.699233676605,0.014387031408308004,0.0012891787787501889,Creation of a European Environment Authority
Bulgaria,22,11985,0.18,eci_table_19,6975761.0,86000000000.0,64,4.34,71.0,74.9,5256027.0,55.4,3.1537777742098675e-06,12328.404026456756,0.001835627868168544,0.001718092119268421,Creation of a European Environment Authority
Croatia,32,8460,0.38,eci_table_19,4067500.0,60415553039.0,73,6.93,67.9,78.1,2328318.0,51.2,7.867240319606638e-06,14853.239837492318,0.0037825059101654845,0.002079901659496005,Creation of a European Environment Authority
Cyprus,10,4230,0.24,eci_table_19,1198575.0,24564647935.0,131,7.27,75.9,80.8,800708.0,63.1,8.343240931940012e-06,20494.87761299877,0.002364066193853428,0.003529190914210625,Creation of a European Environment Authority
Czech Republic,36,14805,0.24,eci_table_19,10669709.0,246489245495.0,139,1.93,64.1,79.0,7887156.0,60.6,3.374037661195821e-06,23101.777704996453,0.0024316109422492403,0.0013875729881667814,Creation of a European Environment Authority
Denmark,39,9870,0.4,eci_table_19,5818553.0,348078018464.0,137,4.91,80.6,81.0,5119978.0,62.2,6.7026973888525205e-06,59822.092960913134,0.003951367781155016,0.0016962980314865225,Creation of a European Environment Authority
Estonia,6,4935,0.12,eci_table_19,1331824.0,31386949981.0,31,5.11,69.6,78.2,916024.0,63.6,4.505099772942971e-06,23566.890205462583,0.0012158054711246201,0.003705444563245594,Creation of a European Environment Authority
Finland,107,9870,1.08,eci_table_19,5520314.0,268761201365.0,18,6.59,88.2,81.7,4716888.0,59.1,1.9382955389856446e-05,48685.853986747854,0.010840932117527862,0.0017879417728774124,Creation of a European Environment Authority
France,689,55695,1.24,eci_table_19,67059887.0,2715518274227.0,119,8.43,65.6,82.5,54123364.0,55.1,1.0274398464166812e-05,40493.9285720389,0.01237094891821528,0.0008305263025569965,Creation of a European Environment Authority
Germany,811,67680,1.2,eci_table_19,83132799.0,3845630030824.0,240,3.04,70.2,80.9,64324835.0,60.8,9.755475693775209e-06,46258.8782897109,0.011982860520094563,0.0008141191059860742,Creation of a European Environment Authority
