Petition_ID,Petition_Name,Country,Genre,Year,Total_Signatures,Successful,Signatures,Signatures_Per_Capita,Population,Population_Density,GDP_Per_Capita,Unemployment,Tertiary_Enrollment,Life_Expectancy,Media_Literacy_Index,Governance,Social_Capital,Personal_Freedom,Education
eci_table_11,Ensuring a dignified reception of migrants in Europe,France,Migration,2023,15364,False,12191,0.0001817927310256,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_11,Ensuring a dignified reception of migrants in Europe,Germany,Migration,2023,15364,False,862,1.0368951970449111e-05,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_11,Ensuring a dignified reception of migrants in Europe,Greece,Migration,2023,15364,False,107,9.984769028030326e-06,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_11,Ensuring a dignified reception of migrants in Europe,Hungary,Migration,2023,15364,False,24,2.456512311374399e-06,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_11,Ensuring a dignified reception of migrants in Europe,Republic of Ireland,Migration,2023,15364,False,55,1.0984470156093314e-05,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_11,Ensuring a dignified reception of migrants in Europe,Italy,Migration,2023,15364,False,969,1.6070345724382526e-05,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_11,Ensuring a dignified reception of migrants in Europe,Latvia,Migration,2023,15364,False,2,1.045593633171249e-06,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_11,Ensuring a dignified reception of migrants in Europe,Lithuania,Migration,2023,15364,False,11,3.947117240864576e-06,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_11,Ensuring a dignified reception of migrants in Europe,Luxembourg,Migration,2023,15364,False,15,2.3241508714791053e-05,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_11,Ensuring a dignified reception of migrants in Europe,Malta,Migration,2023,15364,False,2,3.978888020165005e-06,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_11,Ensuring a dignified reception of migrants in Europe,Netherlands,Migration,2023,15364,False,144,8.307923970956883e-06,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_11,Ensuring a dignified reception of migrants in Europe,Poland,Migration,2023,15364,False,123,3.239324962601598e-06,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_11,Ensuring a dignified reception of migrants in Europe,Portugal,Migration,2023,15364,False,48,4.674072539853041e-06,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_11,Ensuring a dignified reception of migrants in Europe,Romania,Migration,2023,15364,False,33,1.7048497913677153e-06,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_11,Ensuring a dignified reception of migrants in Europe,Slovakia,Migration,2023,15364,False,14,2.5668890020357262e-06,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_11,Ensuring a dignified reception of migrants in Europe,Slovenia,Migration,2023,15364,False,6,2.873637536602958e-06,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_11,Ensuring a dignified reception of migrants in Europe,Spain,Migration,2023,15364,False,200,4.24837883456815e-06,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_11,Ensuring a dignified reception of migrants in Europe,Sweden,Migration,2023,15364,False,34,3.3056395279818985e-06,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_12,End The Horse Slaughter Age,Austria,Animal Welfare,2023,15154,False,194,2.185406508703832e-05,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_12,End The Horse Slaughter Age,Belgium,Animal Welfare,2023,15154,False,182,1.584806063711816e-05,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_12,End The Horse Slaughter Age,Bulgaria,Animal Welfare,2023,15154,False,84,1.204169695607404e-05,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_12,End The Horse Slaughter Age,Croatia,Animal Welfare,2023,15154,False,57,1.4013521819299325e-05,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_12,End The Horse Slaughter Age,Cyprus,Animal Welfare,2023,15154,False,6,5.005944559164007e-06,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_12,End The Horse Slaughter Age,Czech Republic,Animal Welfare,2023,15154,False,38,3.561484197928922e-06,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_12,End The Horse Slaughter Age,Denmark,Animal Welfare,2023,15154,False,45,7.733881602522139e-06,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_12,End The Horse Slaughter Age,Estonia,Animal Welfare,2023,15154,False,8,6.006799697257296e-06,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_12,End The Horse Slaughter Age,Finland,Animal Welfare,2023,15154,False,81,1.4673078379237123e-05,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_12,End The Horse Slaughter Age,France,Animal Welfare,2023,15154,False,4130,6.158674260814069e-05,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_12,End The Horse Slaughter Age,Germany,Animal Welfare,2023,15154,False,3312,3.9839871143999374e-05,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_12,End The Horse Slaughter Age,Greece,Animal Welfare,2023,15154,False,119,1.1104556208744007e-05,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_12,End The Horse Slaughter Age,Hungary,Animal Welfare,2023,15154,False,42,4.298896544905199e-06,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_12,End The Horse Slaughter Age,Republic of Ireland,Animal Welfare,2023,15154,False,68,1.3580799465715372e-05,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_12,End The Horse Slaughter Age,Italy,Animal Welfare,2023,15154,False,1235,2.0481813178134596e-05,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_12,End The Horse Slaughter Age,Latvia,Animal Welfare,2023,15154,False,12,6.273561799027493e-06,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_12,End The Horse Slaughter Age,Lithuania,Animal Welfare,2023,15154,False,1041,0.0003735408225218,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_12,End The Horse Slaughter Age,Luxembourg,Animal Welfare,2023,15154,False,23,3.563698002934628e-05,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_12,End The Horse Slaughter Age,Malta,Animal Welfare,2023,15154,False,13,2.586277213107253e-05,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_12,End The Horse Slaughter Age,Netherlands,Animal Welfare,2023,15154,False,127,7.32712739105225e-06,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_12,End The Horse Slaughter Age,Poland,Animal Welfare,2023,15154,False,3809,0.0001003137299394,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_12,End The Horse Slaughter Age,Portugal,Animal Welfare,2023,15154,False,83,8.082250433495884e-06,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_12,End The Horse Slaughter Age,Romania,Animal Welfare,2023,15154,False,68,3.513023812515292e-06,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_12,End The Horse Slaughter Age,Slovakia,Animal Welfare,2023,15154,False,70,1.2834445010178632e-05,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_12,End The Horse Slaughter Age,Slovenia,Animal Welfare,2023,15154,False,44,2.107334193508836e-05,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_12,End The Horse Slaughter Age,Spain,Animal Welfare,2023,15154,False,193,4.099685575358264e-06,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_12,End The Horse Slaughter Age,Sweden,Animal Welfare,2023,15154,False,70,6.805728439962732e-06,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_13,Connecting European capitals via high-speed train network,Austria,Transport,2023,40682,False,1133,0.0001276322461011,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_13,Connecting European capitals via high-speed train network,Belgium,Transport,2023,40682,False,1336,0.0001163352143471,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_13,Connecting European capitals via high-speed train network,Bulgaria,Transport,2023,40682,False,492,7.052993931414795e-05,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_13,Connecting European capitals via high-speed train network,Croatia,Transport,2023,40682,False,798,0.0001961893054701,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_13,Connecting European capitals via high-speed train network,Cyprus,Transport,2023,40682,False,33,2.753269507540204e-05,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_13,Connecting European capitals via high-speed train network,Czech Republic,Transport,2023,40682,False,506,4.742397379347459e-05,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_13,Connecting European capitals via high-speed train network,Denmark,Transport,2023,40682,False,793,0.00013628818024,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_13,Connecting European capitals via high-speed train network,Estonia,Transport,2023,40682,False,179,0.0001344021432261,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_13,Connecting European capitals via high-speed train network,Finland,Transport,2023,40682,False,703,0.0001273478284025,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_13,Connecting European capitals via high-speed train network,France,Transport,2023,40682,False,3532,5.266934016754308e-05,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_13,Connecting European capitals via high-speed train network,Germany,Transport,2023,40682,False,7966,9.582258862714342e-05,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_13,Connecting European capitals via high-speed train network,Greece,Transport,2023,40682,False,413,3.85393421362292e-05,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_13,Connecting European capitals via high-speed train network,Hungary,Transport,2023,40682,False,1056,0.0001080865417004,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_13,Connecting European capitals via high-speed train network,Republic of Ireland,Transport,2023,40682,False,718,0.0001433972649468,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_13,Connecting European capitals via high-speed train network,Italy,Transport,2023,40682,False,2197,3.6436067653734165e-05,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_13,Connecting European capitals via high-speed train network,Latvia,Transport,2023,40682,False,110,5.750764982441869e-05,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_13,Connecting European capitals via high-speed train network,Lithuania,Transport,2023,40682,False,320,0.0001148252288251,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_13,Connecting European capitals via high-speed train network,Luxembourg,Transport,2023,40682,False,115,0.0001781849001467,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_13,Connecting European capitals via high-speed train network,Malta,Transport,2023,40682,False,27,5.371498827222757e-05,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_13,Connecting European capitals via high-speed train network,Netherlands,Transport,2023,40682,False,7137,0.0004117614818105,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_13,Connecting European capitals via high-speed train network,Poland,Transport,2023,40682,False,2593,6.82891839676906e-05,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_13,Connecting European capitals via high-speed train network,Portugal,Transport,2023,40682,False,1322,0.0001287317478684,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_13,Connecting European capitals via high-speed train network,Romania,Transport,2023,40682,False,3503,0.0001809723884594,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_13,Connecting European capitals via high-speed train network,Slovakia,Transport,2023,40682,False,452,8.287384492286773e-05,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_13,Connecting European capitals via high-speed train network,Slovenia,Transport,2023,40682,False,712,0.0003410049876768,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_13,Connecting European capitals via high-speed train network,Spain,Transport,2023,40682,False,1277,2.7125898858717636e-05,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_13,Connecting European capitals via high-speed train network,Sweden,Transport,2023,40682,False,1259,0.0001224058872273,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_14,Implementation of the concept of judicial precedent,Austria,Governance,2023,291,False,9,1.01384838032652e-06,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_14,Implementation of the concept of judicial precedent,Belgium,Governance,2023,291,False,15,1.3061588437185298e-06,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_14,Implementation of the concept of judicial precedent,Bulgaria,Governance,2023,291,False,5,7.167676759567881e-07,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_14,Implementation of the concept of judicial precedent,Croatia,Governance,2023,291,False,2,4.917025199754149e-07,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_14,Implementation of the concept of judicial precedent,Cyprus,Governance,2023,291,False,2,1.6686481863880024e-06,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_14,Implementation of the concept of judicial precedent,Czech Republic,Governance,2023,291,False,2,1.8744653673310117e-07,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_14,Implementation of the concept of judicial precedent,Denmark,Governance,2023,291,False,3,5.155921068348092e-07,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_14,Implementation of the concept of judicial precedent,Estonia,Governance,2023,291,False,1,7.508499621571619e-07,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_14,Implementation of the concept of judicial precedent,Finland,Governance,2023,291,False,4,7.245964631722036e-07,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_14,Implementation of the concept of judicial precedent,France,Governance,2023,291,False,34,5.070095033115699e-07,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_14,Implementation of the concept of judicial precedent,Germany,Governance,2023,291,False,42,5.052157572608616e-07,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_14,Implementation of the concept of judicial precedent,Greece,Governance,2023,291,False,8,7.465247871424543e-07,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_14,Implementation of the concept of judicial precedent,Hungary,Governance,2023,291,False,13,1.3306108353277997e-06,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_14,Implementation of the concept of judicial precedent,Republic of Ireland,Governance,2023,291,False,6,1.19830583521018e-06,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_14,Implementation of the concept of judicial precedent,Italy,Governance,2023,291,False,35,5.804562439147455e-07,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_14,Implementation of the concept of judicial precedent,Latvia,Governance,2023,291,False,1,5.227968165856245e-07,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_14,Implementation of the concept of judicial precedent,Lithuania,Governance,2023,291,False,1,3.5882884007859785e-07,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_14,Implementation of the concept of judicial precedent,Luxembourg,Governance,2023,291,False,0,0.0,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_14,Implementation of the concept of judicial precedent,Malta,Governance,2023,291,False,1,1.9894440100825024e-06,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_14,Implementation of the concept of judicial precedent,Netherlands,Governance,2023,291,False,6,3.461634987898701e-07,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_14,Implementation of the concept of judicial precedent,Poland,Governance,2023,291,False,25,6.583993826426012e-07,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_14,Implementation of the concept of judicial precedent,Portugal,Governance,2023,291,False,8,7.790120899755069e-07,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_14,Implementation of the concept of judicial precedent,Romania,Governance,2023,291,False,48,2.4797815147166767e-06,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_14,Implementation of the concept of judicial precedent,Slovakia,Governance,2023,291,False,2,3.666984288622466e-07,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_14,Implementation of the concept of judicial precedent,Slovenia,Governance,2023,291,False,3,1.436818768301479e-06,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_14,Implementation of the concept of judicial precedent,Spain,Governance,2023,291,False,13,2.761446242469297e-07,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_14,Implementation of the concept of judicial precedent,Sweden,Governance,2023,291,False,2,1.944493839989352e-07,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_15,Taxing wealth to finance ecological social transition,Austria,Economy,2023,357155,False,4286,0.0004828171286754,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_15,Taxing wealth to finance ecological social transition,Belgium,Economy,2023,357155,False,13942,0.0012140311066082,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_15,Taxing wealth to finance ecological social transition,Bulgaria,Economy,2023,357155,False,227,3.2541252488438176e-05,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_15,Taxing wealth to finance ecological social transition,Croatia,Economy,2023,357155,False,424,0.0001042409342347,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_15,Taxing wealth to finance ecological social transition,Cyprus,Economy,2023,357155,False,113,9.427862253092214e-05,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_15,Taxing wealth to finance ecological social transition,Czech Republic,Economy,2023,357155,False,873,8.182041328399866e-05,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_15,Taxing wealth to finance ecological social transition,Denmark,Economy,2023,357155,False,10473,0.0017999320449603,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_15,Taxing wealth to finance ecological social transition,Estonia,Economy,2023,357155,False,186,0.0001396580929612,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_15,Taxing wealth to finance ecological social transition,Finland,Economy,2023,357155,False,3404,0.0006166315901595,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_15,Taxing wealth to finance ecological social transition,France,Economy,2023,357155,False,111106,0.0016568175845569,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_15,Taxing wealth to finance ecological social transition,Germany,Economy,2023,357155,False,110205,0.0013256500602126,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_15,Taxing wealth to finance ecological social transition,Greece,Economy,2023,357155,False,1619,0.0001510779537979,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_15,Taxing wealth to finance ecological social transition,Hungary,Economy,2023,357155,False,1680,0.0001719558617962,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_15,Taxing wealth to finance ecological social transition,Republic of Ireland,Economy,2023,357155,False,1451,0.0002897902944816,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_15,Taxing wealth to finance ecological social transition,Italy,Economy,2023,357155,False,33665,0.0005583159843254,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_15,Taxing wealth to finance ecological social transition,Latvia,Economy,2023,357155,False,182,9.514902061858364e-05,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_15,Taxing wealth to finance ecological social transition,Lithuania,Economy,2023,357155,False,260,9.329549842043544e-05,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_15,Taxing wealth to finance ecological social transition,Luxembourg,Economy,2023,357155,False,1256,0.0019460889963851,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_15,Taxing wealth to finance ecological social transition,Malta,Economy,2023,357155,False,64,0.0001273244166452,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_15,Taxing wealth to finance ecological social transition,Netherlands,Economy,2023,357155,False,11078,0.000639133206599,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_15,Taxing wealth to finance ecological social transition,Poland,Economy,2023,357155,False,1691,4.453413424194555e-05,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_15,Taxing wealth to finance ecological social transition,Portugal,Economy,2023,357155,False,1034,0.0001006873126293,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_15,Taxing wealth to finance ecological social transition,Romania,Economy,2023,357155,False,1477,7.630494369242774e-05,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_15,Taxing wealth to finance ecological social transition,Slovakia,Economy,2023,357155,False,6620,0.001213771799534,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_15,Taxing wealth to finance ecological social transition,Slovenia,Economy,2023,357155,False,1767,0.0008462862545295,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_15,Taxing wealth to finance ecological social transition,Spain,Economy,2023,357155,False,29564,0.0006279953593258,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_15,Taxing wealth to finance ecological social transition,Sweden,Economy,2023,357155,False,8508,0.0008271876795314,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_16,Development of Ukrainian culture,Austria,Culture,2023,1095,False,54,6.08309028195912e-06,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_16,Development of Ukrainian culture,Belgium,Culture,2023,1095,False,48,4.179708299899295e-06,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_16,Development of Ukrainian culture,Bulgaria,Culture,2023,1095,False,16,2.293656563061722e-06,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_16,Development of Ukrainian culture,Croatia,Culture,2023,1095,False,12,2.950215119852489e-06,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_16,Development of Ukrainian culture,Cyprus,Culture,2023,1095,False,9,7.508916838746011e-06,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_16,Development of Ukrainian culture,Czech Republic,Culture,2023,1095,False,15,1.4058490254982589e-06,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_16,Development of Ukrainian culture,Denmark,Culture,2023,1095,False,14,2.4060964985624438e-06,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_16,Development of Ukrainian culture,Estonia,Culture,2023,1095,False,8,6.006799697257296e-06,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_16,Development of Ukrainian culture,Finland,Culture,2023,1095,False,30,5.434473473791527e-06,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_16,Development of Ukrainian culture,France,Culture,2023,1095,False,148,2.206982543826833e-06,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_16,Development of Ukrainian culture,Germany,Culture,2023,1095,False,177,2.1291235484564885e-06,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_16,Development of Ukrainian culture,Greece,Culture,2023,1095,False,82,7.651879068210157e-06,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_16,Development of Ukrainian culture,Hungary,Culture,2023,1095,False,30,3.070640389217999e-06,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
